51.0 APEX_CODE,FINEST;APEX_PROFILING,NONE;CALLOUT,INFO;DATA_ACCESS,INFO;DB,INFO;NBA,INFO;SYSTEM,INFO;VALIDATION,DEBUG;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
17:40:38.0 (419993885)|WF_RULE_FILTER|[Case : Status equals Resolved] 
AND [Case : Case Record Type equals Technical Support, WebOps, Security]
17:40:38.0 (420006683)|WF_RULE_EVAL_VALUE|Assigned
17:40:38.0 (420009780)|WF_CRITERIA_END|false
17:40:38.0 (420016167)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|TSS PagerDuty New Case|01Q4X000000hbP2|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (420144537)|WF_RULE_FILTER|[Case : Case Owner equals Technical Support] AND
 [Case : Status equals New] AND
 ([Case : Opened on weekend equals TRUE] or [Case : Opened after hours equals TRUE]) AND
 ([Case : Description contains Server Down, not able to ping, emergency, not coming across, prod down, production down, adt down, ADT INTERFACE, hl7 down, All Users, multiple users, is down, be restarted, backlog of messages, outage, backing up] OR
 [Case : Subject equals Server Down, not able to ping, emergency, not coming across, prod down, production down, adt down, ADT INTERFACE, hl7 down, All Users, multiple users, is down, be restarted, backlog of messages, outage, backing up])
17:40:38.0 (420338186)|WF_RULE_EVAL_VALUE|00530000004xdSD
17:40:38.0 (420341994)|WF_CRITERIA_END|false
17:40:38.0 (420351708)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Update Responded Date/Time|01Qa00000005M8L|ON_ALL_CHANGES|0
17:40:38.0 (420401489)|WF_RULE_FILTER|[Case : Responded equals true] 
AND [Case : First Response Date/Time not equal to ]
17:40:38.0 (420408690)|WF_RULE_EVAL_VALUE|false
17:40:38.0 (420410527)|WF_CRITERIA_END|false
17:40:38.0 (420415873)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Reset "In Work" checkbox to FALSE at 12 hours|01Q13000000lr9R|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (420828898)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]{!ID:00N1300000BLhjH} = TRUE|Values:In_Work__c=0
17:40:38.0 (420833848)|WF_CRITERIA_END|false
17:40:38.0 (420843653)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Clinical Case Closed Alert|01Q3000000020ZN|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (420936624)|WF_RULE_FILTER|[Case : Case Record Type equals Clinical Support] 
AND [Case : Closed equals true] 
AND [Account : Account Name not equal to Milliman Care Guidelines, MCG]
17:40:38.0 (420942387)|WF_RULE_EVAL_VALUE|012a0000001ZQsv
17:40:38.0 (420944698)|WF_CRITERIA_END|false
17:40:38.0 (420950379)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Update First Responded Date/Time|01Qa00000005M8K|ON_ALL_CHANGES|0
17:40:38.0 (420982653)|WF_RULE_FILTER|[Case : Responded equals true] 
AND [Case : First Response Date/Time equals ]
17:40:38.0 (420986259)|WF_RULE_EVAL_VALUE|false
17:40:38.0 (420987956)|WF_CRITERIA_END|false
17:40:38.0 (420992805)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|SFOps Urgent Case Alert|01Q1B000000W7DG|ON_ALL_CHANGES|0
17:40:38.0 (421450015)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]AND(
  {!ID:RecordType.Name} = "SFOps Support", 
  ISBLANK({!ID:00N4X00000CD77h}),
  ISPICKVAL({!ID:Status} , "New"),
  OR(
    CONTAINS({!ID:Subject} , "Emergency"),
    CONTAINS({!ID:Subject} , "Urgent"),
    CONTAINS({!ID:Subject} , "911")
  )
)|Values:Status=Assigned, SFOPS_Prod_Down_Text_Alert_Sent__c=null, RecordType.Name=Technical Support, Subject=Ninja turtles test 1 10.17.24
17:40:38.0 (421457939)|WF_CRITERIA_END|false
17:40:38.0 (421467436)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Assign community clinical case to queue|01Q1B000000lug0|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (421514888)|WF_RULE_FILTER|[Case : Case Record Type equals Clinical Support] 
AND [Case : Case Origin equals Community]
17:40:38.0 (421520057)|WF_RULE_EVAL_VALUE|012a0000001ZQsv
17:40:38.0 (421522278)|WF_CRITERIA_END|false
17:40:38.0 (421527718)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Assign community training case to queue|01Q1B000000lug2|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (421566162)|WF_RULE_FILTER|[Case : Case Record Type equals Training Help Desk] 
AND [Case : Case Origin equals Community]
17:40:38.0 (421570841)|WF_RULE_EVAL_VALUE|012a0000001ZQsv
17:40:38.0 (421572727)|WF_CRITERIA_END|false
17:40:38.0 (421578122)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Web2Case Closed_AMSupportNotifyBecky|01Qa00000005ODj|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (421642078)|WF_RULE_FILTER|[Case : Case Origin equals Web-to-Case] 
AND [Case : Case Record Type equals Account Management Support] 
AND [Case : Status equals Closed] 
AND [Case : Case Owner not equal to Rebecca Jordan]
17:40:38.0 (421653011)|WF_RULE_EVAL_VALUE|Phone
17:40:38.0 (421655044)|WF_CRITERIA_END|false
17:40:38.0 (421666308)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|MCG Case Closed - Sales Support|01Q1B000000JmfP|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (421725397)|WF_RULE_FILTER|[Case : Closed equals true] 
AND [Case : Duplicate Case equals false] 
AND [Case : Case Record Type equals Sales Support]
17:40:38.0 (421731363)|WF_RULE_EVAL_VALUE|false
17:40:38.0 (421734032)|WF_CRITERIA_END|false
17:40:38.0 (421740865)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Project Manager to coordinate TAC|01Q30000000CXPk|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (421819657)|WF_RULE_FILTER|[Case : Status equals Assigned] 
AND [Case : Case Record Type equals Education Support] 
AND [Case : Who will coordinate CAC? equals Project Manager]
17:40:38.0 (421836960)|WF_RULE_EVAL_VALUE|Assigned
17:40:38.0 (421844291)|WF_RULE_EVAL_VALUE|012a0000001ZQsv
17:40:38.0 (421848792)|WF_CRITERIA_END|false
17:40:38.0 (421858097)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Contract Support Case Updates|01Q4X000000HtYF|ON_ALL_CHANGES|0
17:40:38.0 (422633063)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]And(    {!ID:RecordType.Name} = 'Contract Support', OR(  ISCHANGED( {!ID:00N1300000BOPXk} ),  ISCHANGED( {!ID:00N4X00000ByYZi} ),  ISCHANGED( {!ID:Status} ),  ISCHANGED( {!ID:00N30000007eq38} ),  ISCHANGED( {!ID:00Na000000B6DGM} )   ) )|Values:Status=Assigned, Last_Comment__c=Test, Case_Owner_Name__c=Troy Center, Contracts_Owner__c=null, RecordType.Name=Technical Support, Resolution__c=null
17:40:38.0 (422645179)|WF_CRITERIA_END|false
17:40:38.0 (422664189)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Education Event Workflow|01Q300000001iPA|ON_CREATE_ONLY|0
17:40:38.0 (422676653)|WF_RULE_NOT_EVALUATED
17:40:38.0 (422683508)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|New Clinical Support Case Assigned to Case Owner|01Q300000005Aqn|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (422747232)|WF_RULE_FILTER|[Case : Case Record Type equals Clinical Support]
17:40:38.0 (422756352)|WF_RULE_EVAL_VALUE|012a0000001ZQsv
17:40:38.0 (422759451)|WF_CRITERIA_END|false
17:40:38.0 (422768551)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Customer_comments_notify_case_owner3011B0000001DFR|01Q1B000000lugA|ON_ALL_CHANGES|0
17:40:38.0 (422891521)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
17:40:38.0 (422898174)|WF_CRITERIA_END|true
17:40:38.0 (430158435)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Account Manager to coordinate TAC|01Q30000000CXPf|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (430290678)|WF_RULE_FILTER|[Case : Status equals Assigned] 
AND [Case : Case Record Type equals Education Support] 
AND [Case : Who will coordinate CAC? equals Account Manager]
17:40:38.0 (430306558)|WF_RULE_EVAL_VALUE|Assigned
17:40:38.0 (430311635)|WF_RULE_EVAL_VALUE|012a0000001ZQsv
17:40:38.0 (430313988)|WF_CRITERIA_END|false
17:40:38.0 (430321227)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|TSS Custom SLA New Case Alert|01Q1B000000u9o5|ON_CREATE_ONLY|0
17:40:38.0 (430329708)|WF_RULE_NOT_EVALUATED
17:40:38.0 (430334209)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Product Owner Closed Cases route back to Technical Support|01Q1300000077ld|ON_ALL_CHANGES|0
17:40:38.0 (430360590)|WF_RULE_FILTER|[Case : Case Record Type equals Product Owner Support] 
AND [Case : Status equals Closed]
17:40:38.0 (430366094)|WF_RULE_EVAL_VALUE|012a0000001ZQsv
17:40:38.0 (430368191)|WF_CRITERIA_END|false
17:40:38.0 (430373342)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Case_General_Record_Updates3014X000000Y6J7|01Q4X000000dV5c|ON_ALL_CHANGES|0
17:40:38.0 (430465009)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
17:40:38.0 (430468660)|WF_CRITERIA_END|true
17:40:38.0 (430480492)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Set 'Who will coordinate TAC' for DVM's cases|01Q30000000CeNN|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (430722262)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]{!ID:Owner} = '0053000000106Mg'|Values:OwnerId=00530000004xdSD
17:40:38.0 (430729641)|WF_CRITERIA_END|false
17:40:38.0 (430742674)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Clinical Trainer to coordinate TAC|01Q30000000CXPV|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (430844037)|WF_RULE_FILTER|[Case : Status equals Assigned] 
AND [Case : Case Record Type equals Education Support] 
AND [Case : Who will coordinate CAC? equals Trainer]
17:40:38.0 (430857185)|WF_RULE_EVAL_VALUE|Assigned
17:40:38.0 (430861602)|WF_RULE_EVAL_VALUE|012a0000001ZQsv
17:40:38.0 (430863864)|WF_CRITERIA_END|false
17:40:38.0 (430869590)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Change Record Type to 'Clinical Support'|01Q300000003Svi|ON_CREATE_ONLY|0
17:40:38.0 (430878196)|WF_RULE_NOT_EVALUATED
17:40:38.0 (430882515)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Case_Product_Owner_Case_Alerts3014X000000cNu3|01Q4X000000hiuC|ON_ALL_CHANGES|0
17:40:38.0 (430939353)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
17:40:38.0 (430942668)|WF_CRITERIA_END|true
17:40:38.0 (430955027)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Close Auto Education Cases|01Qa00000005H1X|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (430981721)|WF_RULE_FILTER|[Case : Subject equals CWQI Implementation: Training]
17:40:38.0 (430985670)|WF_RULE_EVAL_VALUE|Ninja turtles test 1 10.17.24
17:40:38.0 (430987716)|WF_CRITERIA_END|false
17:40:38.0 (430992820)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Invoice for Custom Training Event|01Q300000001zqh|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (431072603)|WF_RULE_FILTER|[Case : Status equals Invoice Client] 
AND [Case : Case Record Type equals Education Support] 
AND [Case : Milliman Consultant Case equals false]
17:40:38.0 (431082573)|WF_RULE_EVAL_VALUE|Assigned
17:40:38.0 (431084714)|WF_CRITERIA_END|false
17:40:38.0 (431090234)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|MCG Case Closed - Sales Operation Support|01Q1B000000JmiO|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (431141580)|WF_RULE_FILTER|[Case : Closed equals true] 
AND [Case : Duplicate Case equals false] 
AND [Case : Case Record Type equals Sales Operations Support]
17:40:38.0 (431145837)|WF_RULE_EVAL_VALUE|false
17:40:38.0 (431149511)|WF_CRITERIA_END|false
17:40:38.0 (431154680)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|MCG Case Closed - BackOffice|01Q1B000000Jmn9|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (431193597)|WF_RULE_FILTER|[Case : Closed equals true] 
AND [Case : Duplicate Case equals false] 
AND [Case : Case Record Type equals Back Office]
17:40:38.0 (431196745)|WF_RULE_EVAL_VALUE|false
17:40:38.0 (431198486)|WF_CRITERIA_END|false
17:40:38.0 (431203523)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Assign Community Feedback case to Mike J|01Q1B000000lufz|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (431243831)|WF_RULE_FILTER|[Case : Case Origin equals Community] 
AND [Case : Case Record Type equals Feedback]
17:40:38.0 (431251327)|WF_RULE_EVAL_VALUE|Phone
17:40:38.0 (431253256)|WF_CRITERIA_END|false
17:40:38.0 (431257969)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Cease_Desist3014X000000ops9|01Q4X0000012W6l|ON_ALL_CHANGES|0
17:40:38.0 (431294220)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
17:40:38.0 (431297015)|WF_CRITERIA_END|true
17:40:38.0 (431305836)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Implementation Advisor to coordinate TAC|01Q300000004suy|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (431353610)|WF_RULE_FILTER|[Case : Status equals Assigned] 
AND [Case : Case Record Type equals Education Support] 
AND [Case : Who will coordinate CAC? equals Implementation Advisor]
17:40:38.0 (431364516)|WF_RULE_EVAL_VALUE|Assigned
17:40:38.0 (431368420)|WF_RULE_EVAL_VALUE|012a0000001ZQsv
17:40:38.0 (431370302)|WF_CRITERIA_END|false
17:40:38.0 (431380820)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Notify GAA & AM once Education Case is closed|01Qa00000005BzR|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (431443496)|WF_RULE_FILTER|[Case : Case Record Type equals Education Support] 
AND [Case : Closed equals true] 
AND [Case : Status not equal to Cancelled] 
AND [Account : Market Segment equals Hospital System, Hospital - Large (200+ Beds), Hospital - Small (<200 Beds), Hospital Network]
17:40:38.0 (431449031)|WF_RULE_EVAL_VALUE|012a0000001ZQsv
17:40:38.0 (431450764)|WF_CRITERIA_END|false
17:40:38.0 (431460980)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|TSS On Call PROD DOWN After Hours New Case Alert|01Qa00000005PE3|ON_CREATE_ONLY|0
17:40:38.0 (431466865)|WF_RULE_NOT_EVALUATED
17:40:38.0 (431471390)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|C&D Instructions Unknown|01Q13000000DrgM|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (431506278)|WF_RULE_FILTER|[Case : Case Record Type equals Cease & Desist] 
AND [Case : C&D Instructions equals Unknown]
17:40:38.0 (431510300)|WF_RULE_EVAL_VALUE|012a0000001ZQsv
17:40:38.0 (431511934)|WF_CRITERIA_END|false
17:40:38.0 (431516825)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Trainer Specialist to coordinate TAC|01Q300000001wsL|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (431565406)|WF_RULE_FILTER|[Case : Status equals Assigned] 
AND [Case : Case Record Type equals Education Support] 
AND [Case : Who will coordinate CAC? equals Trainer Specialist]
17:40:38.0 (431575442)|WF_RULE_EVAL_VALUE|Assigned
17:40:38.0 (431579063)|WF_RULE_EVAL_VALUE|012a0000001ZQsv
17:40:38.0 (431580826)|WF_CRITERIA_END|false
17:40:38.0 (431586294)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Change Record Type to 'Training Support'|01Q3000000059Ok|ON_CREATE_ONLY|0
17:40:38.0 (431591259)|WF_RULE_NOT_EVALUATED
17:40:38.0 (431595383)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|MCG Case Closed - SFOps|01Q1B000000Jmm1|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (431667734)|WF_RULE_FILTER|([Case : Closed equals true] AND
 [Case : Duplicate Case equals false] AND
 [Case : Case Record Type equals SFOps Support] AND
 [Case : SFOPS Quiet Close equals false])
17:40:38.0 (431674691)|WF_RULE_EVAL_VALUE|false
17:40:38.0 (431676754)|WF_CRITERIA_END|false
17:40:38.0 (431681949)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Web2Case_ClinicalSupportRecordType|01Qa00000005ODp|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (431722544)|WF_RULE_FILTER|[Case : Case Origin equals Web-to-Case] 
AND [Case : Support Needed equals Clinical Support] 
AND [Case : Status equals New]
17:40:38.0 (431729989)|WF_RULE_EVAL_VALUE|Phone
17:40:38.0 (431731980)|WF_CRITERIA_END|false
17:40:38.0 (431736563)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Web2Case_TrainingHelpDeskRecordType|01Qa00000005ODt|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (431779426)|WF_RULE_FILTER|[Case : Case Origin equals Web-to-Case] 
AND [Case : Education and Training Sub-Category equals On Demand Training (ODT), Interrater Reliability Module (IRR), Certification, Training Offerings, Web Seminar Support, Webinar Seminar Support] 
AND [Case : Status equals New]
17:40:38.0 (431787152)|WF_RULE_EVAL_VALUE|Phone
17:40:38.0 (431788976)|WF_CRITERIA_END|false
17:40:38.0 (431794183)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Assign community technical case to queue|01Q1B000000JmZW|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (431829764)|WF_RULE_FILTER|[Case : Case Record Type equals Technical Support] 
AND [Case : Case Origin equals Community]
17:40:38.0 (431839367)|WF_RULE_EVAL_VALUE|012a0000001ZQsv
17:40:38.0 (431846134)|WF_RULE_EVAL_VALUE|Phone
17:40:38.0 (431847950)|WF_CRITERIA_END|false
17:40:38.0 (431852809)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Site_Decommission3014X000000Le4y|01Q4X000000HtWT|ON_ALL_CHANGES|0
17:40:38.0 (431885056)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]true|Values:
17:40:38.0 (431887830)|WF_CRITERIA_END|true
17:40:38.0 (431896437)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Set Case End Date|01Q30000000CWCp|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (431940879)|WF_RULE_FILTER|[Case : End Date equals ] 
AND [Case : Closed equals true]
17:40:38.0 (431945035)|WF_RULE_EVAL_VALUE|
17:40:38.0 (431947276)|WF_RULE_EVAL_VALUE|false
17:40:38.0 (431949055)|WF_CRITERIA_END|false
17:40:38.0 (431954720)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Notify AM of Training Summary|01Q30000000314P|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (432017655)|WF_RULE_FILTER|[Case : Training Summary not equal to ] 
AND [Case : Status equals Closed] 
AND [Account : Account Name not equal to Milliman Care Guidelines]
17:40:38.0 (432021959)|WF_RULE_EVAL_VALUE|
17:40:38.0 (432023223)|WF_CRITERIA_END|false
17:40:38.0 (432030629)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|ReOpen Counter Update|01Q1B000000W7Df|ON_ALL_CHANGES|0
17:40:38.0 (432356425)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]AND(
   ISCHANGED({!ID:Status}),
   OR(
      {!ID:RecordType.Name} = "SFOps Support",
      {!ID:RecordType.Name} = "Clinical Support"),
   PRIORVALUE({!ID:IsClosed})=True
)|Values:Status=Assigned, RecordType.Name=Technical Support, IsClosed=0
17:40:38.0 (432363400)|WF_CRITERIA_END|false
17:40:38.0 (432375525)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Close ODG End User Digest Email Cases|01Q4X000000hb7X|ON_CREATE_ONLY|0
17:40:38.0 (432383203)|WF_RULE_NOT_EVALUATED
17:40:38.0 (432387683)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|MCG Case Closed - Operations|01Q1B000000Jmjq|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (432502986)|WF_RULE_FILTER|[Case : Closed equals true] 
AND [Case : Duplicate Case equals false] 
AND [Case : Case Record Type equals Operations]
17:40:38.0 (432507295)|WF_RULE_EVAL_VALUE|false
17:40:38.0 (432509316)|WF_CRITERIA_END|false
17:40:38.0 (432514559)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Check KB Opportunity if KB Opportunity Notes are changed|01Q130000007B44|ON_ALL_CHANGES|0
17:40:38.0 (432687501)|WF_FORMULA|Formula:ENCODED:[treatNullAsNull]and ( ischanged ( {!ID:00N1300000BRZYv} ), 
len ( {!ID:00N1300000BRZYv} ) > 0  
)|Values:KB_Opportunity_Notes__c=null
17:40:38.0 (432691731)|WF_CRITERIA_END|false
17:40:38.0 (432699270)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|SFOps First Call Resolution Updater|01Q1B000000W7Hr|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (432790685)|WF_RULE_FILTER|[Case : Case Record Type equals SFOps Support] 
AND [Case : Status equals Closed] 
AND [Case : Case Age In Business Hours less than 12.0]
17:40:38.0 (432796884)|WF_RULE_EVAL_VALUE|012a0000001ZQsv
17:40:38.0 (432799428)|WF_CRITERIA_END|false
17:40:38.0 (432805039)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|First Response|01Q300000002szt|ON_CREATE_OR_TRIGGERING_UPDATE|0
17:40:38.0 (432831957)|WF_RULE_FILTER|[Case : Status equals First contact made]
17:40:38.0 (432840627)|WF_RULE_EVAL_VALUE|Assigned
17:40:38.0 (432842710)|WF_CRITERIA_END|false
17:40:38.0 (432847920)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|New Case - Alert Acct Owners (NOT Training Help Desk)|01Q300000001gza|ON_CREATE_ONLY|0
17:40:38.0 (432854104)|WF_RULE_NOT_EVALUATED
17:40:38.0 (432876144)|WF_SPOOL_ACTION_BEGIN|Workflow
17:40:38.0 (432923136)|WF_ACTION| Flow Trigger: 5;
17:40:38.0 (432926601)|WF_RULE_EVAL_END
17:40:38.0 (432931307)|WF_RULE_EVAL_BEGIN|Escalation
17:40:38.0 (432952758)|WF_CRITERIA_BEGIN|[Case: 00354322 50002000009hQ8J]|Default Case Escalation Rules|01Q30000000013A
17:40:38.0 (432956363)|WF_RULE_ENTRY_ORDER|1
17:40:38.0 (432998767)|WF_RULE_FILTER|[Case : Status equals New, Assigned] 
AND [Case : Case Record Type equals Technical Support] 
AND [Case : Priority equals Level 1: Critical, Level 2: Serious]
17:40:38.0 (433012218)|WF_RULE_EVAL_VALUE|Assigned
17:40:38.0 (433023158)|WF_RULE_EVAL_VALUE|012a0000001ZQsv
17:40:38.0 (433037857)|WF_RULE_EVAL_VALUE|Level 3: Medium
17:40:38.0 (433039701)|WF_CRITERIA_END|false
17:40:38.0 (433043932)|WF_SPOOL_ACTION_BEGIN|Escalation
17:40:38.0 (436767642)|WF_ACTION|.
17:40:38.0 (436798001)|WF_RULE_EVAL_END
17:40:38.441 (441107922)|FLOW_CREATE_INTERVIEW_BEGIN|00D020000004jS7|3004X000000scOj|3014X000000cNu3
17:40:38.441 (443246331)|FLOW_CREATE_INTERVIEW_END|91218a8e5dca268927695b16068b195878702a6-5f1c|Case- Product Owner Case Alerts
17:40:38.0 (443294769)|WF_FLOW_ACTION_BEGIN|09L4X000000Xj8B
17:40:38.0 (443333947)|WF_FLOW_ACTION_DETAIL|09L4X000000Xj8B|[Case: 00354322 50002000009hQ8J]|Id=09L4X000000Xj8B|CurrentRule:Case_Product_Owner_Case_Alerts3014X000000cNu3 (Id=01Q4X000000hiuC)
17:40:38.0 (443688226)|WF_FLOW_ACTION_DETAIL|Param Name: myVariable_current, Param Value: ENCODED:{![treatNullAsNull]{!ID:this}}, Evaluated Param Value: {Entity type: Case, id: 50002000009hQ8JAAU}|Param Name: myVariable_old, Param Value: {!old}, Evaluated Param Value: {Entity type: Case, id: 50002000009hQ8JAAU}
17:40:38.444 (444468988)|FLOW_START_INTERVIEWS_BEGIN|1
17:40:38.444 (444525165)|FLOW_START_INTERVIEW_BEGIN|91218a8e5dca268927695b16068b195878702a6-5f1c|Case- Product Owner Case Alerts
17:40:38.444 (444569060)|FLOW_START_INTERVIEW_LIMIT_USAGE|SOQL queries: 3 out of 100
17:40:38.444 (444575560)|FLOW_START_INTERVIEW_LIMIT_USAGE|SOQL query rows: 9 out of 50000
17:40:38.444 (444580779)|FLOW_START_INTERVIEW_LIMIT_USAGE|SOSL queries: 0 out of 20
17:40:38.444 (444586596)|FLOW_START_INTERVIEW_LIMIT_USAGE|DML statements: 0 out of 150
17:40:38.444 (444590758)|FLOW_START_INTERVIEW_LIMIT_USAGE|DML rows: 0 out of 10000
17:40:38.444 (444595395)|FLOW_START_INTERVIEW_LIMIT_USAGE|CPU time in ms: 103 out of 15000
17:40:38.444 (444659904)|FLOW_START_INTERVIEW_LIMIT_USAGE|Heap size in bytes: 2349 out of 6000000
17:40:38.444 (444665248)|FLOW_START_INTERVIEW_LIMIT_USAGE|Callouts: 0 out of 100
17:40:38.444 (444669666)|FLOW_START_INTERVIEW_LIMIT_USAGE|Email invocations: 0 out of 10
17:40:38.444 (444674244)|FLOW_START_INTERVIEW_LIMIT_USAGE|Future calls: 0 out of 50
17:40:38.444 (444678485)|FLOW_START_INTERVIEW_LIMIT_USAGE|Jobs in queue: 0 out of 50
17:40:38.444 (444682529)|FLOW_START_INTERVIEW_LIMIT_USAGE|Push notifications: 0 out of 10
